epoch,step,train_loss_epoch,train_loss_step,val/mae,val/r2,val/rmse,val_loss
30,3249,,0.3037337362766266,,,,
30,3299,,0.3593401610851288,,,,
30,3316,,,0.49634984135627747,0.5412870645523071,0.6796374917030334,0.46190711855888367
30,3316,0.35767367482185364,,,,,
31,3349,,0.31151705980300903,,,,
31,3399,,0.2814834713935852,,,,
31,3423,,,0.48418864607810974,0.5480866432189941,0.6745815277099609,0.4550602436065674
31,3423,0.3534330725669861,,,,,
32,3449,,0.33818674087524414,,,,
32,3499,,0.32769063115119934,,,,
32,3530,,,0.48237669467926025,0.5482157468795776,0.6744851469993591,0.4549301862716675
32,3530,0.3504337966442108,,,,,
33,3549,,0.48606181144714355,,,,
33,3599,,0.2903073728084564,,,,
33,3637,,,0.484179824590683,0.552903413772583,0.6709768176078796,0.45020991563796997
33,3637,0.34496769309043884,,,,,
34,3649,,0.2650986909866333,,,,
34,3699,,0.3814489245414734,,,,
34,3744,,,0.48524847626686096,0.5549088716506958,0.6694702506065369,0.44819045066833496
34,3744,0.35003870725631714,,,,,
35,3749,,0.34222519397735596,,,,
35,3799,,0.4551321566104889,,,,
35,3849,,0.47922295331954956,,,,
35,3851,,,0.48093274235725403,0.5524944067001343,0.6712836623191833,0.45062172412872314
35,3851,0.34237971901893616,,,,,
36,3899,,0.36357608437538147,,,,
36,3949,,0.35640764236450195,,,,
36,3958,,,0.4876028299331665,0.54827481508255,0.6744410395622253,0.45487073063850403
36,3958,0.33738601207733154,,,,,
37,3999,,0.24328598380088806,,,,
37,4049,,0.19585782289505005,,,,
37,4065,,,0.48339250683784485,0.5578043460845947,0.667289137840271,0.44527482986450195
37,4065,0.3370029330253601,,,,,
38,4099,,0.3744238018989563,,,,
38,4149,,0.23666903376579285,,,,
38,4172,,,0.48008719086647034,0.5520071983337402,0.6716489791870117,0.45111238956451416
38,4172,0.33892011642456055,,,,,
39,4199,,0.20702561736106873,,,,
39,4249,,0.32945290207862854,,,,
39,4279,,,0.47925636172294617,0.5646283626556396,0.6621202826499939,0.43840324878692627
39,4279,0.3343470096588135,,,,,
40,4299,,0.19816429913043976,,,,
40,4349,,0.20400556921958923,,,,
40,4386,,,0.48848286271095276,0.5535690784454346,0.6704771518707275,0.44953957200050354
40,4386,0.33198049664497375,,,,,
41,4399,,0.42314523458480835,,,,
41,4449,,0.4368939995765686,,,,
41,4493,,,0.48043692111968994,0.553779125213623,0.6703193783760071,0.4493280351161957
41,4493,0.32959750294685364,,,,,
42,4499,,0.2642633318901062,,,,
42,4549,,0.37249577045440674,,,,
42,4599,,0.3144659101963043,,,,
42,4600,,,0.49097055196762085,0.5561203956604004,0.6685585379600525,0.44697055220603943
42,4600,0.3270416557788849,,,,,
43,4649,,0.17687265574932098,,,,
43,4699,,0.22588792443275452,,,,
43,4707,,,0.49007177352905273,0.5537772178649902,0.6703208088874817,0.44933000206947327
43,4707,0.322990357875824,,,,,
44,4749,,0.1968124657869339,,,,
44,4799,,0.26480239629745483,,,,
44,4814,,,0.48341020941734314,0.5597319602966309,0.6658331751823425,0.44333383440971375
44,4814,0.3217794895172119,,,,,
45,4849,,0.4325673282146454,,,,
45,4899,,0.35957032442092896,,,,
45,4921,,,0.4877866506576538,0.5554601550102234,0.6690555810928345,0.44763535261154175
45,4921,0.3134150803089142,,,,,
46,4949,,0.3541858196258545,,,,
46,4999,,0.3538447916507721,,,,
46,5028,,,0.4850333034992218,0.5592341423034668,0.6662095189094543,0.4438351094722748
46,5028,0.3132598400115967,,,,,
47,5049,,0.22879578173160553,,,,
47,5099,,0.2994542717933655,,,,
47,5135,,,0.4847254753112793,0.5588194131851196,0.6665228605270386,0.44425272941589355
47,5135,0.3165673315525055,,,,,
48,5149,,0.29940617084503174,,,,
48,5199,,0.32072973251342773,,,,
48,5242,,,0.47479987144470215,0.5715627670288086,0.6568261981010437,0.43142062425613403
48,5242,0.31724217534065247,,,,,
49,5249,,0.22263075411319733,,,,
49,5299,,0.33020055294036865,,,,
49,5349,,0.17297899723052979,,,,
49,5349,,,0.48154810070991516,0.5605167746543884,0.6652394533157349,0.44254353642463684
49,5349,0.30487433075904846,,,,,
