epoch,step,train_loss_epoch,train_loss_step,val/mae,val/r2,val/rmse,val_loss
13,1497,,,0.552712082862854,0.44645577669143677,0.7211001515388489,0.5199854373931885
13,1497,0.48171961307525635,,,,,
14,1499,,0.3195638656616211,,,,
14,1549,,0.309819757938385,,,,
14,1599,,0.42047715187072754,,,,
14,1604,,,0.525871992111206,0.4887858033180237,0.6929802894592285,0.480221688747406
14,1604,0.4579591751098633,,,,,
15,1649,,0.4227892756462097,,,,
15,1699,,0.4958321750164032,,,,
15,1711,,,0.5448977947235107,0.4677390456199646,0.7071014642715454,0.4999924898147583
15,1711,0.44476518034935,,,,,
16,1749,,0.3950077295303345,,,,
16,1799,,0.39206022024154663,,,,
16,1818,,,0.5456492900848389,0.473291277885437,0.7034037709236145,0.4947768449783325
16,1818,0.4267287254333496,,,,,
17,1849,,0.30669885873794556,,,,
17,1899,,0.47635143995285034,,,,
17,1925,,,0.5151705741882324,0.5025717616081238,0.6835725903511047,0.46727147698402405
17,1925,0.4332183301448822,,,,,
18,1949,,0.24455754458904266,,,,
18,1999,,0.334800124168396,,,,
18,2032,,,0.518976092338562,0.5042047500610352,0.6824496388435364,0.465737521648407
18,2032,0.40985965728759766,,,,,
19,2049,,0.38034844398498535,,,,
19,2099,,0.3694624900817871,,,,
19,2139,,,0.5098615288734436,0.5197005271911621,0.6717002391815186,0.45118120312690735
19,2139,0.40212008357048035,,,,,
20,2149,,0.46883371472358704,,,,
20,2199,,0.4389304220676422,,,,
20,2246,,,0.5276807546615601,0.49440544843673706,0.6891608834266663,0.47494274377822876
20,2246,0.40831300616264343,,,,,
21,2249,,0.4419897794723511,,,,
21,2299,,0.3196788430213928,,,,
21,2349,,0.4140125513076782,,,,
21,2353,,,0.5079054236412048,0.504440188407898,0.6822875738143921,0.4655163288116455
21,2353,0.3924660086631775,,,,,
22,2399,,0.37699392437934875,,,,
22,2449,,0.41208821535110474,,,,
22,2460,,,0.5198462009429932,0.5021934509277344,0.6838324666023254,0.4676268696784973
22,2460,0.3853994905948639,,,,,
23,2499,,0.37309643626213074,,,,
23,2549,,0.5702745914459229,,,,
23,2567,,,0.521211564540863,0.4984400272369385,0.6864056587219238,0.47115275263786316
23,2567,0.3825662434101105,,,,,
24,2599,,0.3671490550041199,,,,
24,2649,,0.31435632705688477,,,,
24,2674,,,0.5104947090148926,0.5187351703643799,0.6723748445510864,0.45208796858787537
24,2674,0.37326592206954956,,,,,
25,2699,,0.3463747501373291,,,,
25,2749,,0.5607247352600098,,,,
25,2781,,,0.5096046924591064,0.5200326442718506,0.6714679598808289,0.45086920261383057
25,2781,0.3695541322231293,,,,,
26,2799,,0.28723058104515076,,,,
26,2849,,0.40496718883514404,,,,
26,2888,,,0.5029194355010986,0.5185242891311646,0.672522246837616,0.45228615403175354
26,2888,0.35971587896347046,,,,,
27,2899,,0.3196775019168854,,,,
27,2949,,0.41712111234664917,,,,
27,2995,,,0.4911789894104004,0.5277009606361389,0.6660823822021484,0.4436657726764679
27,2995,0.36849260330200195,,,,,
28,2999,,0.3794237971305847,,,,
28,3049,,0.2518841028213501,,,,
28,3099,,0.38503122329711914,,,,
28,3102,,,0.5257712602615356,0.49958139657974243,0.6856242418289185,0.47008058428764343
28,3102,0.36168184876441956,,,,,
29,3149,,0.423795223236084,,,,
29,3199,,0.3136101961135864,,,,
29,3209,,,0.4936884343624115,0.5355069637298584,0.6605551242828369,0.436333030462265
29,3209,0.34972962737083435,,,,,
30,3249,,0.3594810962677002,,,,
30,3299,,0.2700543999671936,,,,
30,3316,,,0.4914807677268982,0.5341711044311523,0.6615042686462402,0.4375879168510437
30,3316,0.3474350571632385,,,,,
31,3349,,0.3759925663471222,,,,
31,3399,,0.39563095569610596,,,,
31,3423,,,0.5003625750541687,0.5370203256607056,0.6594781279563904,0.4349113702774048
31,3423,0.3493497669696808,,,,,
32,3449,,0.27744612097740173,,,,
32,3499,,0.49325454235076904,,,,
32,3530,,,0.5005770325660706,0.5235141515731812,0.6690282225608826,0.44759875535964966
32,3530,0.34206220507621765,,,,,
33,3549,,0.5500998497009277,,,,
33,3599,,0.4257555603981018,,,,
33,3637,,,0.4897210896015167,0.5416736602783203,0.6561556458473206,0.43054020404815674
33,3637,0.34011369943618774,,,,,
34,3649,,0.36154788732528687,,,,
34,3699,,0.19780902564525604,,,,
34,3744,,,0.4852112829685211,0.5474976301193237,0.6519733667373657,0.42506930232048035
34,3744,0.33111968636512756,,,,,
35,3749,,0.27913522720336914,,,,
35,3799,,0.35760313272476196,,,,
35,3849,,0.47353464365005493,,,,
35,3851,,,0.48396602272987366,0.5429279804229736,0.6552571654319763,0.42936190962791443
35,3851,0.3280034363269806,,,,,
36,3899,,0.2907003164291382,,,,
36,3949,,0.3025282025337219,,,,
36,3958,,,0.49354180693626404,0.5320998430252075,0.6629732847213745,0.4395335614681244
36,3958,0.33024099469184875,,,,,
37,3999,,0.22860054671764374,,,,
37,4049,,0.27216431498527527,,,,
37,4065,,,0.480312705039978,0.5510337352752686,0.6494209170341492,0.4217475354671478
37,4065,0.32835400104522705,,,,,
38,4099,,0.2863616943359375,,,,
38,4149,,0.311514675617218,,,,
38,4172,,,0.49019917845726013,0.5415399074554443,0.6562513709068298,0.43066585063934326
38,4172,0.3240251839160919,,,,,
39,4199,,0.22252091765403748,,,,
39,4249,,0.24633508920669556,,,,
39,4279,,,0.49352484941482544,0.5375606417655945,0.6590932011604309,0.43440383672714233
39,4279,0.31796056032180786,,,,,
40,4299,,0.41087037324905396,,,,
40,4349,,0.20184718072414398,,,,
40,4386,,,0.48585355281829834,0.548001766204834,0.6516100764274597,0.4245957136154175
40,4386,0.32043012976646423,,,,,
41,4399,,0.36694449186325073,,,,
41,4449,,0.23561224341392517,,,,
41,4493,,,0.4756244122982025,0.5502836108207703,0.6499632000923157,0.4224521815776825
41,4493,0.32120436429977417,,,,,
42,4499,,0.3842143416404724,,,,
42,4549,,0.269929438829422,,,,
42,4599,,0.2901906371116638,,,,
42,4600,,,0.47509050369262695,0.5566146969795227,0.6453719139099121,0.41650494933128357
42,4600,0.31797248125076294,,,,,
43,4649,,0.2449185699224472,,,,
43,4699,,0.2725331485271454,,,,
43,4707,,,0.5021020174026489,0.5304996967315674,0.664106011390686,0.44103676080703735
43,4707,0.31777045130729675,,,,,
44,4749,,0.2857595682144165,,,,
44,4799,,0.36843204498291016,,,,
44,4814,,,0.47998490929603577,0.5564590692520142,0.6454852223396301,0.4166511297225952
44,4814,0.3153761923313141,,,,,
45,4849,,0.29387298226356506,,,,
45,4899,,0.3142032325267792,,,,
45,4921,,,0.4808995723724365,0.5548626184463501,0.6466457843780518,0.41815081238746643
45,4921,0.3129737973213196,,,,,
46,4949,,0.27236461639404297,,,,
46,4999,,0.28344962000846863,,,,
46,5028,,,0.4862403869628906,0.545845627784729,0.65316241979599,0.42662113904953003
46,5028,0.30474135279655457,,,,,
47,5049,,0.21710188686847687,,,,
47,5099,,0.25618451833724976,,,,
47,5135,,,0.47471845149993896,0.559402346611023,0.6433399319648743,0.41388624906539917
47,5135,0.30529555678367615,,,,,
48,5149,,0.30239516496658325,,,,
48,5199,,0.33608734607696533,,,,
48,5242,,,0.48234823346138,0.5501946806907654,0.6500274538993835,0.4225357174873352
48,5242,0.30207815766334534,,,,,
49,5249,,0.3284658193588257,,,,
49,5299,,0.20390109717845917,,,,
49,5349,,0.4362542927265167,,,,
49,5349,,,0.4778452515602112,0.555184543132782,0.6464119553565979,0.4178484082221985
49,5349,0.30719488859176636,,,,,
