smiles,pchembl_value
COc1cccc(N2CCN(CCCCCCN3CCN(c4cccc(OC)c4)CC3)CC2)c1,5.62
CCCCCCCN(CC)CC#CCCc1ccc(C)cc1,5.72
COCCN1CCC[C@@H]1Cn1nc(Cc2ccc(Cl)cc2)c2ncccc2c1=O,7.2
C[C@H]1CN(C2CCN(c3n[nH]c(N)n3)CC2)[C@@H](Cc2ccc(Cl)cc2)CN1C,5.26
Oc1ccc(-c2cc3c(CN4CCC5(COC5)C4)c(O)ccc3o2)cc1,5.37
Cn1cc(NC(=O)c2cccc(-c3ccnc(NCC4CC4)c3)n2)c(C(=O)N2CC(CN)C2)n1,4.4
C[C@@H]1C[C@H]2[C@@H]3CC[C@H]4N(C)C(=O)C=C[C@]4(C)[C@H]3CC[C@]2(C)[C@H]1O,4.7
Cc1coc([C@H]2C[C@H]3[C@@H](CF)SC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)n1,4.71
Cc1noc(-c2ccc(CCN3CCC(Nc4nc5ccccc5n4Cc4ccc(C(F)(F)F)nc4)CC3)cc2)n1,6.6
OC(c1ccccn1)c1cc(-c2ncnc3cc(N4CCOCC4)ccc23)c(F)cc1F,4.7
O=C(c1c(-c2ccc(O)cc2)oc2ccc(O)c(CN3CCC4(COC4)C3)c12)N1CCC1,5.16
O[C@@H](COc1ccc(F)cc1)CN1CCN(Cc2ccc(Cl)c(Cl)c2)CC1,6.06
CNC(=O)c1c(NCC2CCC3(CCC3)CC2)nc(C#N)nc1OCC1CCN(C(C)C)CC1,6.27
COc1ccccc1-c1cc2c(N[C@@H]3CC[C@](C)(N)C3(C)C)c(C(N)=O)cnn2c1,5.12
Cc1ccc(C(=O)Nc2ccc3c(c2)C(F)(F)C[C@@H]3N2CCN(C)CC2)cc1C#Cc1cnc2cccnn12,4.96
C[C@@H]1CCCN1CCN1CCc2cc(-c3ccc(F)cc3)ccc2C1=O,6.52
CNC(=O)c1nn(C)c2ccc(Nc3nccc(-n4cc(O[C@H]5CNC[C@H]5F)c(C)n4)n3)cc12,5.43
COc1cc2c(cc1OCC(F)(F)F)CCN1CC(CC(C)C)C(O)CC21,5.19
O=C(Cc1ccc([N+](=O)[O-])cc1)N1CCN(CCc2ccc([N+](=O)[O-])cc2)CC1,7.34
Cc1cccc(N2CCN(CCCCCCN3CCN(c4ccccn4)CC3)CC2)c1,5.06
Cc1c(CN2CCOCC2)cc(-c2ccc(C(C)C)cc2)n1C1CCC1,5.1
O=C1N(CCN2Cc3ccccc3C2)CCN1Cc1cccc(C(F)(F)F)c1,5.2
C[C@H]1OC(=O)[C@]2(CCC(N)=O)CC(F)(F)[C@@H](C)[C@H](/C=C/c3ccc(-c4cccnc4C#N)cn3)[C@H]12,4.22
O=c1ccc2c([nH]1)CCC(NCCCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)C2,5.56
Cn1ccc2c(c1=O)CCCN2c1n[nH]c2nc(N3CCC4(CC3)Cc3ccccc3[C@H]4N)cnc12,4.52
CCN(CC)C(C)CCCNc1nccc(NCc2ccc(Cl)cc2Cl)n1.N,6.52
O=C(O)C[C@H]1CC[C@H](OC2CCN(c3ccc(-c4nc5cc(C(F)(F)F)cnc5[nH]4)cn3)CC2)CC1,4.92
CN(c1ncnc2[nH]ccc12)[C@@H]1CCN(C(=O)CC#N)C1,4.03
Cc1onc(-c2ccc(F)cc2)c1COc1ccc2c(n1)CCN(C(=O)CCS(C)(=O)=O)C2,5.38
Cn1c(=O)nc(NC2CC3CCC(C2)N3Cc2ccc3c(c2)OCO3)c2cc(Cl)ccc21,6.39
CN(Cc1cnccn1)S(=O)(=O)Nc1ccc2ccc3ncc(-c4cnn(C)c4)cc3c(=O)c2c1,5.15
Cc1csc([C@@]2(CN)[C@@H]3CCN(c4cnc5c(-c6ccc7nc(C)sc7c6Cl)n[nH]c5n4)C[C@@H]32)n1,7.62
COc1ccc2nc(C)n(-c3ccc(OCCCN4CCCC4)cc3)c(=O)c2c1,5.0
C[C@@H](NC(=O)c1ccc(Cl)cc1)c1cc2c(cn1)N(C(=O)c1cccc(Cl)c1)CCC2,4.8
O=C(NCc1ccc(OC(F)(F)F)cc1)C1c2ccccc2C(=O)N1C1CCC(F)(F)CC1,4.85
CNc1nccc(-c2n[nH]c3nc(N4CCC(C)(N)CC4)cnc23)c1Cl,5.46
CC1(CN)CCN(c2cnc3c(N4CCCc5ncccc54)n[nH]c3n2)CC1,4.66
COc1ccc2c(c1)[C@@H]1C[C@]1(C(=O)N1C3CCC1CN(C)C3)Cn1c-2c(C2CCCCC2)c2ccc(C(=O)NS(=O)(=O)C(C)C)cc21,4.39
O=C(NC[C@@H]1[C@H]2CN(C(=O)CCc3cc(Cl)cc(Cl)c3)C[C@@H]12)c1ccc2[nH]c(=O)oc2c1,5.09
Clc1cccc(N2CCN(CCCCCOc3cc4ccccc4cn3)CC2)c1Cl,6.68
CN(C)C(=O)CNCCc1cccc(OCCCC(C)(F)F)c1.Cl,5.12
Nc1ccccc1NC(=O)c1ccc(N2CCN(C(=O)/C=C/c3ccc(F)cc3)CC2)cc1,4.49
Cc1cc(CN2CCN(c3c(Br)cnc4nc(-c5ccc(N6CCN(C)CC6)cc5)[nH]c34)CC2)no1,5.52
COCCOCC#Cc1cc(-c2n[nH]c3c2Cc2cc(CN4CCN(C)CC4)ccc2-3)cs1,5.04
CCC[C@@H](CCO)Nc1nc(N)nc2cnn(Cc3ncc(C4CCC5(CC4)CNC5)cc3OC)c12,4.85
Cn1ncc2c(C(O)c3cc(-c4ncnc5cc(N6CCOCC6)ccc45)c(F)cc3Cl)ncnc21,4.7
O=c1oc2cc(O)ccc2c2oc3ccc4c(c3c12)CN(C1CCCC1)CO4,6.28
C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2cc(F)cc(OCCNCCCF)c2)N1CC(F)(F)F,5.17
Fc1ccc(Cn2c(N3CCC(n4ccnc4)CC3)nc3ccccc32)cc1,6.86
COc1cc(C(O)(CCn2ccnc2)C(c2cc3cc(Br)ccc3nc2OC)c2ccnc(OC)c2OC)cc(OC)n1,5.24
CN(C)C(C(=O)N[C@](Cc1ccccc1)(c1ccc(F)cc1)c1cc(F)cc(C(F)(F)F)c1)C(O)(C(F)(F)F)C(F)(F)F,4.8
Nc1nnc(N2CCC(N3C[C@H](CN4CCCCC4=O)OC[C@@H]3Cc3ccc(Cl)cc3)CC2)[nH]1,4.2
CC(=O)N1CCC(CCn2nc(-c3ccc4[nH]cc(C)c4c3)c3c(N)ncnc32)CC1,5.01
CN1CCC(CNc2ccc3ncc(-c4cccc(OC(F)(F)F)c4)n3n2)CC1.O=S(=O)(O)O,5.5
O=C(NC1CCN(C2CCc3cc4c(cc32)OCO4)CC1)c1cc(=O)c2cc(F)ccc2o1,5.03
C[C@@H]1CCCN1CCc1ccc2nc(-c3nccs3)ccc2c1,5.24
COc1cc(F)ccc1-c1nc(Nc2ccc3c(N4CCOCC4)c(C(C)=O)c(=O)oc3c2)ncc1F,5.0
Cc1ccc(NC(=O)c2ccnc(C(F)(F)F)c2)cc1-c1ccc2c(c1)OC1(CCOCC1)CC2=O,5.47
Fc1ccc2c(C3CCN(CCCOc4ccc(CCN5CCCCC5)cc4)CC3)noc2c1,5.64
CCC1OC2(CCN(CCc3ccccc3)CC2)CN(c2ccccc2)C1=O,6.4
O=C(CNc1n[nH]c2ccc(C(F)(F)F)cc12)NC1CN([C@H]2CC[C@@H](c3cccnc3)CC2)C1,4.44
CCC(CC)CNc1c(C(N)=O)cnc2ccc(-c3cncnc3)cc12,6.12
CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,4.815
Cc1c([C@@H](O)CN2CCC3(CC2)CCN(c2ncns2)C3=O)ccc2c1COC2=O,4.91
N[C@H](COc1cccc2c1NC(=O)CO2)CN1CCC2(CC1)Cc1cc(F)ccc1O2,5.96
COc1nccnc1[C@H](C)C1=C(CCN(C)C)Cc2ccccc21,5.12
Clc1ccc(Sc2cn(-c3cccnc3)nc2-c2ccc(-c3ncon3)cc2)cc1,5.28
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,5.91
CC1(C)Oc2ccc(Cl)cc2C2OCC3(CCN(C(=O)Cn4ccnc4CO)CC3)CC21,5.8
C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)CO1,6.7
COc1ccnc(-c2ccc3c(c2)C2(COC(N)=N2)C2(COC2)C(C)(C)O3)c1,5.01
COc1nccnc1C(O)c1ccc(F)c(-c2ncnc3cc(N4CCOCC4)ccc23)c1,4.7
Cc1c([C@@H](O)CN2CCC3(CC2)CCN(c2sncc2Cl)C3=O)ccc2c1COC2=O,5.82
COCCOc1cc(NC(=O)N2CCCc3cc(CN4CC[C@@H](N(C)C)C4=O)c(C=O)nc32)ncc1C#N,5.07
Cc1nc2ccccc2n1-c1ccc(C(=O)N(C)[C@@H]2CCN(C3CCCCC3)C2)cc1,5.55
CCn1cc([C@]2(c3cccc(C#CC4CC4)c3)N=C(N)c3c(F)cccc32)cc(C)c1=O,5.07
N[C@H](C(=O)N1CCC(F)(F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1,5.28
c1ccc(N2CCN(CCCCCCN3CCN(c4ccccc4)CC3)CC2)cc1,5.1
CCc1ccn2ccnc2c1N1CCCN(CC2CCN(C(=O)[C@H]3C[C@@H]4CC[C@H]3O4)CC2)CC1,5.89
COc1cc2ccc(C#N)cc2cc1[C@@H](c1cccc(F)c1)[C@@](O)(CCN(C)C)c1cc2ccccc2o1,6.05
C[C@H](Nc1c(C(N)=O)cnc2ccc(-c3cccnc3)cc12)c1ccn(C)n1,4.96
CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)s1,5.9
CN(CCOc1ccc(Cl)c(Cl)c1)CCc1ccc(Cl)c(Cl)c1,5.245
CCOC[C@@H](CC(C)C)NC(=O)[C@@H]1CNC[C@H](C(=O)N(c2ccc(C(C)C)c(OCCCOC)n2)C2CC2)C1.Cl,5.48
Fc1ccccc1-c1c[nH]c([C@H]2Cc3c([nH]c4ccccc34)[C@@H](C3CCOCC3)N2)n1,6.3
COc1cc([C@](O)(CCN(C)C)[C@@H](c2cc3cc(Br)ccc3nc2OC)c2cccc(OC)c2F)cc(S(C)(=O)=O)n1,5.75
COc1cc(-c2cn([C@H]3CCCCN(CC(F)(F)F)C3=O)nn2)ccc1-n1cnc(C)c1,4.66
CC1(c2ccc(-n3cnnn3)cc2)NC(=O)N(CC(=O)c2ccc(F)cc2F)C1=O,5.2
CCCCC1(CCCC)N[C@@H](c2nc(-c3ccccc3)c[nH]2)Cc2c1[nH]c1ccccc21,6.82
CSc1nc(-c2cc(OCCN3CCCC3)c(Cl)cc2Cl)c2c(C#N)c[nH]c2n1,5.44
CCCOCCn1c(=O)c(N2CCN([C@@H](C)[C@@H](C)O)CC2)nc2cnc(-c3ccc(OC)nc3)cc21,7.27
CC(C)(C)c1cc(C(=O)NC[C@H]2CCN(C(=O)CCCCC(c3ccc(F)cc3)c3ccc(F)cc3)C2)cc(C(C)(C)C)c1,5.3
CC(C)N1CCN(CCN2CCN(c3cccc(C#N)c3)C2=O)CC1,4.9
O=C(N[C@H]1CCN(C2CCCCC2)C[C@@H]1C(=O)N[C@H](CO)c1ccccc1)c1cc(-c2ccc(F)cc2F)on1,5.14
C[C@@H]1CN(C(=O)[C@H]2CN(C3CCC3)C[C@@H]2c2ccc(F)cc2F)C[C@H](C)[C@@]1(O)c1ccccc1,8.23
CC(=O)c1cccc(CNc2cc(C(F)(F)F)cc3ncc(N4CCN(C)CC4)cc23)c1,4.03
Cc1ccc2c(-c3nnc(SCCCN4C[C@@H]5C[C@]5(c5ccc(C(F)(F)F)cc5)C4)n3C)cccc2n1,6.3
COC(=O)N(NC(=O)c1c(CN2CCN(C(C)C)CC2)c(-c2ccccc2)nc2ccccc12)c1ccccc1,6.06
CC(C(=O)NC1(c2ccccc2)CCC(N2CCC3(CC2)CCC(C)(C)O3)CC1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,6.02
O=C(Cc1ccc(OCC[C@@H]2C[C@@H]2C2CCN(c3ncc(Cl)cn3)CC2)cc1F)N1CCC1,5.48
CCn1ccc(NC(=O)c2cc(Oc3ccc(C(=O)N4CCC4)cc3)cc(O[C@@H](C)CO)c2)n1,4.27
CC(C(=O)NC1(c2ccccc2)CCC(N2CCC3(CCCO3)CC2)CC1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,6.14
Cc1cc(-c2ccc3c(c2)-c2nnc(Oc4cccc(Cl)c4)n2CCO3)ccn1,6.03
NCCCCN(Cc1nc2ccccc2[nH]1)[C@H]1CCCc2cccnc21,5.28
O=C(N[C@@H]1COc2cccc(-c3ccncc3)c2C1)c1ccc(OCC(F)(F)F)nc1,5.2
NCCc1cc2cc(CN3CCOCC3)cc3c(=O)c(C(=O)NCc4ccc(Cl)cc4)cn1c23,5.07
Cn1ccc(NC(=O)c2cc(Oc3ccc(C(=O)N4CCC4)cc3)cc(OC(CF)CF)c2)n1,4.55
FC(F)(F)c1nc(NCc2ccccn2)c2c(-c3ccccc3)cccc2n1,5.0
O=S(=O)(Nc1ccc([C@]23CNC[C@H]2C3)cc1)c1ccc(C(F)(F)F)cc1,6.1
Cc1c([C@@H](O)CN2CCC3(CC2)CN(c2ccc(C#N)cn2)C3)ccc2c1COC2=O,4.98
N#Cc1ccc(S(=O)(=O)N2C[C@H](S(=O)(=O)c3ccc(Cl)cn3)[C@@](O)(CN)C2)c(Cl)c1,5.1
Cn1c(SCCCN2CCOC(c3ccc(C(F)(F)F)cc3)C2)nnc1-c1ccc(C(N)=O)cc1,5.25
CN1CCCCC(c2ccc(Cl)c(Cl)c2)C1,5.0
CCN1CCC[C@@H](CN2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1,5.68
OC(c1cnc(F)c(-c2ncnc3cc(N4CCOCC4)ccc23)c1)c1nccs1,4.7
COc1ccc(CCN2CCC(CCc3cccc(OCCF)c3)CC2)cc1.Cl,6.55
CCN(CC)C(=O)c1ccccc1C1=CC2(CCNCC2)Oc2ccccc21,5.19
Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4c(C(=O)NCC6CC6)ncn4-5)CC3)cccc2n1,6.7
O=C1c2nc3cccc(Br)c3n2CCN1Cc1ccccc1F,4.8
Cc1cc(C#N)ccc1-c1ccnc(NCc2cc(-c3ccccn3)[nH]n2)c1,5.96
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccccc2)N2CCN(S(=O)(=O)CC(F)(F)F)CC2)CC1,5.24
CC(C)OC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H]2CCC[N+](C)(Cc3cccc(O)c3)C2)cc1.[I-],5.6
C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2ccnc(OCCNCCCF)c2Cl)N1CC(F)(F)CO,5.37
Cc1c([C@@H](O)CN2CCC3(CC2)CCN(c2ccc(C#N)nc2)C3)ccc2c1COC2=O,5.92
CC[C@@H](O)C(=O)N(CC)CCN1CCC(c2noc3cc(F)ccc23)CC1,6.05
CC(C)(O)c1cccc(-c2ccc3nc(-c4ccc(Cl)cc4)cn3c2)c1,5.82
Fc1ccc(CCN2CCC3(CCc4ccccc4C3)CC2)c(F)c1,7.16
CO[C@@]1(CC23CCC(NCc4ccc5c(n4)NC(=O)CO5)(CC2)CO3)Cn2c(=O)ccc3ncc(F)c1c32,5.14
Cc1ccc2c(N3CCN(CCc4cccc5c4ccc(=O)n5C)C(C)(C)C3)cccc2n1,5.6
COC(=O)N(C)c1c(N)nc(-c2nc(Cc3ccccc3F)n3ccccc23)nc1N,6.4
C[C@@H]1CCCN1CCc1ccc2nc(-c3ccc4nccnc4c3)ccc2c1,5.38
N[C@H]1CCCN(c2ccncc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)C1,5.44
COCCNc1cc(Cl)c(Cl)c(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)C2CC2)c1,4.75
CNC[C@H](c1ccc2ccccc2c1)[C@H](O)c1cccnc1,4.6
c1ccc(CC2(c3ccc4[nH]ccc4c3)CCNC2)cc1,5.05
O=C(c1cc(F)cc(F)c1)N1CCN(c2ccc(OCCCN3CCCCCC3)cc2)C(=O)C1.O=CO,4.9
Cc1nnc(C(C)C)n1C1CC2CCC(C1)N2CC[C@H](NC(=O)C1CCCC1)c1cccs1,5.72
C[C@@H]1CN(CCO)CCN1c1cc2[nH]c(SC(C)(C)C)nc2cc1Cl,5.8
CC(C)CN(CCc1ccc(Cl)cc1)C1CCN(c2nc(N)n[nH]2)CC1,5.4
CCOc1cc2nc(C34COC(C)(C3)C4)cn2cc1NC(=O)c1cccc(C(F)F)n1,6.11
Cc1cc(NCc2c(C)cccc2C)c2cccc(C(N)=O)c2n1,6.3
CCC(=O)N(CC1(N2CCN(Cc3ccccc3)CC2)COC1)c1ccccc1,5.54
CN1CCCC1CCOc1ccc(/C(=C(/CCCO)c2ccccc2)c2ccc(O)cc2)cc1.Cl,5.27
CN(C/C=C/c1ccc(-c2ccccc2)cc1)Cc1ccc2c(c1)OCCC2.Cl,4.49
CCCOC(c1ccc(Cl)c(Cl)c1)C1CNC1.Cl,5.66
CO[C@@H]1COCC[C@@H]1N[C@@H]1CC[C@@](C(=O)N2CCN(c3cncc(C(F)(F)F)c3)CC2)(C(C)C)C1,5.68
CN[C@@H]1CC[C@@H](Oc2cncc(OC)c2-c2cc(Nc3cnc(C#N)cn3)n[nH]2)C1,5.06
Cc1c(C2(c3ccc(C(F)(F)F)c(C#N)c3)CC2)c[nH]c1C(=O)NC(C)c1nc[nH]n1,4.69
Cc1ncc(OCCNCCCF)cc1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC(F)(F)F,5.46
NC(=O)Cc1ccc([C@H]2CC[C@@H](N3CC(NC(=O)CNc4n[nH]c5ccc(C(F)(F)F)cc45)C3)CC2)cc1,5.02
Cc1cnc(Nc2cc(N3CCOCC3)nc(N[C@@H](C)c3ccc(F)cn3)n2)s1,4.92
COc1cccc2c1S(=O)(=O)C(C)C(c1ccc(OCCCN3CCCC3)cc1)O2,5.2
Cc1nsc(-c2nnc3n2CCN(C(=O)c2ccc(F)cc2)C3)n1,4.3
NC(=O)c1cccc(S(=O)(=O)C2CCN(CCc3ccc(F)cc3F)CC2)c1,5.15
CNC(=O)c1cc(-c2ccc(NC(=O)Nc3ccc(N4CCN(C)CC4)c(C(F)(F)F)c3)cc2)nc2cccnc12,4.02
CN(C)CCCn1nc(C2=C(c3cn(-c4ccc5ccccc5c4)c4ccccc34)C(=O)NC2=O)c2ccccc21,7.574999999999999
Cc1c([C@@H](O)CN2CCC3(CC2)CCN(c2cc(C)c(=O)n(C)n2)C3=O)ccc2c1COC2=O,5.57
CCOc1cc([C@](O)(CCN(C)C)[C@@H](c2cc3cc(Br)ccc3nc2OC)c2cccc(OC)c2F)cc(OCC)n1,5.0
OC(c1ccc(OC2COC2)nn1)c1cc(-c2ncnc3cc(N4CCOCC4)ccc23)c(F)cc1Cl,4.9
Cc1ncoc1-c1nnc(SCCCN2CC3CCN(c4ccc(C(F)(F)F)cc4)C3C2)n1C,6.7
CCOC(=O)C1(C)Oc2ccc(CNC34CCC(CCc5c(F)cnc6ccc(OC)nc56)(CC3)OC4)nc2NC1=O,5.53
CN(C)CCCCc1ccc(C(C)(C)C)cc1,5.12
CN(C)CCC1CCN(c2cc(C(=O)NC[C@H]3CC[C@H](CNC(=O)OCC(C)(C)C)CC3)c3ccccc3n2)CC1,4.85
c1ccc(-c2[nH]c3ccccc3c2C2CC3CCC(C2)N3c2ccccc2)cc1,7.75
C[C@@H]1CCCN1CCCOc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)NC(=O)CC[C@H]12,4.66
CCN(CC)Cc1ccc2c(c1)CC[C@H](N1CCN(CCc3ccc(Cl)cc3)CC1=O)C2,5.48
N#Cc1cncc(NC(=O)COc2ccc(C(=O)c3cc(Cl)ccc3Br)cc2)c1,6.645
CCC(NC(=O)c1ccc(Cl)cc1)[C@H]1[C@@H]2C[C@@H](n3cnc4cccnc43)C[C@@H]21,4.96
CNCCc1sc2ccccc2c1[C@@H](C)c1ccccn1,5.19
O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2ccc(F)cc12,5.9
Cc1ccc(-c2cc3occ(CN4CCC[C@H](N)C4)c3cc2-c2ccc(C#N)cc2)cc1,5.22
CCOc1ncc(-c2nc(C(F)(F)F)sc2N2CCN(C(=O)Cn3cnc4ccccc43)[C@H](C)C2)cn1,5.33
Cn1cc(-c2ccnc3c2OCCNC3)c(-c2ccc(F)cc2)n1,4.59
N[C@H]1C[C@@H](N2Cc3cnc(C(F)(F)F)nc3C2)CC[C@@H]1c1cc(F)c(F)cc1F,5.32
FC(F)(F)c1nc(OC2CCN(Cc3cscn3)CC2)c2ccn(Cc3ccccc3)c2n1,6.0
O=C(c1nnc(-c2ccccc2)o1)N1CCC(Oc2ccc(CN3CCC(O)C3)cc2)CC1,4.51
N#Cc1c(-c2ccccc2)cc(-c2ccccc2)nc1/N=C1\S/C(=C2\SC(c3ccccc3)=NN2c2ccccc2)C(=O)N1c1ccccc1,5.6
CN1CCN(c2cccc3c2C[C@H](NC(=O)c2ccc(OCC(F)(F)F)nc2)CO3)CC1,5.1
Cc1cc(Cl)ccc1-c1nc2c(cc1-c1ccc(Cl)cc1)C(NC(=O)C(O)C(F)(F)F)CC(C)(C)O2,6.484999999999999
NC(=O)c1cnc(N[C@H]2CCCNC2)c2cc(-c3cccc(F)c3)sc12,4.85
COc1ccccc1-c1nc2c(C(=O)N[C@@H]3CN4CCC3CC4)cccc2o1,6.7
COc1cccc2c1nc(N)n1nc(CN3CCN(c4ccccc4)C[C@H]3C)nc21,4.77
c1ccc(-c2cccc3nc(-c4ccncc4)nc(NCc4ccccn4)c23)cc1,5.17
CCc1nc2ccccc2c(=O)n1-c1ccc(OCCCN2CCCC2)cc1,5.3
Cc1cc(C#N)ccc1-c1ccnc(NCc2n[nH]c3nc(F)ccc23)c1,5.57
CCCCc1cc(OC2CCN(CCCS(=O)(=O)NC(C)(C)C)CC2)c2ncccc2c1.Cl.Cl,6.55
c1ccc([C@@H]2OCCNC[C@H]2c2ccc3ccccc3c2)cc1,4.7
CN(C)CCN1CCN(c2ncc3cc(-c4ccccc4)c(-c4ccc(CN5CCC(c6nnc(-c7ccc(N)nc7)[nH]6)CC5)cc4)nc3n2)CC1,5.46
Cc1ccc2c(N3CCN(CCCc4cccc5c4OCC(=O)N5)CC3)cccc2n1,6.2
c1ccc(Cn2ccc3c(OC4CCN(Cc5cscn5)CC4)ncnc32)cc1,6.12
N[C@H](C(=O)N1CC[C@@H](F)C1)[C@H]1CC[C@H](NC(=O)c2ccc(F)c(F)c2)CC1,4.14
CO[C@]1(CC23CCC(NCc4ccc5c(n4)NC(=O)CO5)(CC2)CO3)Cn2c(=O)ccc3ncc(F)c1c32,4.61
Cc1ccc(C(=O)Nc2ccc(CN3Cc4cn[nH]c4C3)c(Cl)c2)cc1C#Cc1cnc2cccnn12,4.92
NC(=O)c1ccc(S(=O)(=O)c2ccc(/C=C/c3ccc(F)cc3F)cc2)cc1,5.1
COc1ccc2nccc([C@@H](O)CC[C@@H]3CCN(C4CC(c5cccc(F)c5)C4)C[C@@H]3C(=O)O)c2c1,4.99
CCCCCCCCC(=O)NCc1ccc(CC(O)CO)c(OC)c1,7.0
Fc1ccc(-c2nc(C3CCNCC3)sc2-c2ccnc(Nc3ccncn3)n2)cc1,6.22
CC(=O)N1N=C(c2cc(F)ccc2F)C[C@H]1c1cccc(O)c1,4.58
CN1C[C@@H](N(Cc2ccccc2F)c2ccc(C#N)c(Cl)c2)CC1=O,5.19
CN(C)c1ccc(/N=N/c2ccccn2)c(O)c1.O=[N+]([O-])O,6.8
N#Cc1ccc2[nH]c([C@H]3CC[C@]4(CC3)CN(c3ccccc3)C(=O)O4)nc2c1,5.0
Cc1nn(C2CCNCC2)cc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,4.54
CCNc1nccc(-c2n[nH]c3nc(N4CCC5(CC4)CO[C@@H](C)[C@H]5N)cnc23)c1Cl,4.89
CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,4.64
Cc1nc(Nc2n[nH]c3c2CN(C(=O)N[C@H](CN(C)C)c2ccccc2)C3(C)C)c2sccc2n1,4.38
c1ccc(-c2ccc(OCCCN3CCCCC3)cc2)cc1,6.38
C=C(c1ccc(NC(C)=O)cc1)c1ccc2c(c1)Nc1ccccc1S2,4.66
Cc1ncc(CNC2CCN(CCn3c(=O)ccc4c3ccc(=O)n4C)CC2)cc1C#N,4.48
CCC(CC)CNc1c(C(N)=O)cnc2ccc(C#N)cc12,5.64
CC(=O)C1=NN2c3cc(F)ccc3OC[C@H]2[C@@]1(CCCN)c1ccccc1,6.03
CC(=O)c1ccc2c(c1)N(CCN1CCC(NCc3ccc4c(n3)NC(=O)CO4)CC1)C(=O)CO2,4.31
CC(C)(C)c1[nH]c2ccccc2c1CCNCc1ccc(/C=C/C(=O)NO)cc1,5.13
Cn1cnc(C(=O)N(Cc2cccc(OC(F)(F)F)c2)[C@H]2C[C@H]3CNC[C@H]3C2)c1,5.33
Cc1cc(NCc2c(Cl)ccc(Cl)c2Cl)c2cccc(C(N)=O)c2n1,6.3
Cc1ncc(-c2c(C)c(CN[C@H]3CC[C@@H](F)C3)nn2-c2ncccc2Cl)cc1F,4.39
Cc1ccc2c(-c3nnc(SCCCN4CCc5c(Cl)cc6oc(C)nc6c5CC4)n3C)cccc2n1,5.8
CCC(CC)CNc1c(C(N)=O)cnc2ccc(-c3ccc(C)nc3)cc12,5.48
N#Cc1ccc(CCN2CCN(CCc3ccc4c(c3)COC4=O)CC2)cc1Cl,6.92
CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1.[Cl-],7.005
Cc1nc2cc3c(cc2o1)CCN(CCCSc1nnc(-c2ocnc2C)n1C)CC3,4.5
Cc1c(OCCNCCCF)ncnc1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC(F)(F)CO,4.96
Cc1c(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)cc(-c2ccccc2)n1C,6.85
COc1cccnc1[C@H](C)c1c(CCN(C)C)sc2ccccc12,5.52
Cc1nc2cc(F)ccc2c(=O)n1-c1ccc(OCCCN2CCCC2)cc1,5.22
C[S+]([O-])c1ccc(-c2cnc3ccc(NC4CCS(=O)(=O)CC4)nn23)cc1,4.54
COc1ccc2ncc(F)c([C@@H](O)CC[C@@H]3CCN(C4CC(c5c(F)cccc5F)C4)C[C@@H]3C(=O)O)c2c1,4.34
O=C(c1cccc(F)c1)N1CCc2oc(-c3ccc(F)cn3)nc2C1,4.13
Cc1n[nH]c2c1CN(C1=NC(NCc3c(F)cccc3C(F)(F)F)c3cccc(C(N)=O)c3N1)C2,4.9
O=C(Nc1ccc(SC(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncnc2)c1,5.4
